date,atm_id,location_type,foot_traffic,cash_withdrawn
2023-08-23,ATM_009,Rural,8,18784
2023-08-23,ATM_010,Rural,4,17890
2023-08-24,ATM_001,Rural,5,14632
2023-08-24,ATM_002,Urban,9,22633
2023-08-24,ATM_003,Rural,5,18324
2023-08-24,ATM_004,Rural,6,6871
2023-08-24,ATM_005,Urban,9,13069
2023-08-24,ATM_006,Urban,7,20422
2023-08-24,ATM_007,Rural,3,9592
2023-08-24,ATM_008,Suburban,5,15659
2023-08-24,ATM_009,Rural,8,4287
2023-08-24,ATM_010,Rural,1,18561
2023-08-25,ATM_001,Rural,8,15153
2023-08-25,ATM_002,Urban,1,5796
2023-08-25,ATM_003,Rural,2,11627
2023-08-25,ATM_004,Rural,1,7190
2023-08-25,ATM_005,Urban,8,23041
2023-08-25,ATM_006,Urban,4,21564
2023-08-25,ATM_007,Rural,7,13501
2023-08-25,ATM_008,Suburban,9,14298
2023-08-25,ATM_009,Rural,6,10067
2023-08-25,ATM_010,Rural,6,12151
2023-08-26,ATM_001,Rural,5,10112
2023-08-26,ATM_002,Urban,4,16352
2023-08-26,ATM_003,Rural,9,12806
2023-08-26,ATM_004,Rural,6,12662
2023-08-26,ATM_005,Urban,9,20691
2023-08-26,ATM_006,Urban,6,10565
2023-08-26,ATM_007,Rural,4,14876
2023-08-26,ATM_008,Suburban,2,6925
2023-08-26,ATM_009,Rural,1,11865
2023-08-26,ATM_010,Rural,2,15273
2023-08-27,ATM_001,Rural,1,13836
2023-08-27,ATM_002,Urban,6,15548
2023-08-27,ATM_003,Rural,6,21234
2023-08-27,ATM_004,Rural,1,9974
2023-08-27,ATM_005,Urban,2,17818
2023-08-27,ATM_006,Urban,1,17321
2023-08-27,ATM_007,Rural,6,10579
2023-08-27,ATM_008,Suburban,2,22312
2023-08-27,ATM_009,Rural,5,20060
2023-08-27,ATM_010,Rural,2,8279
2023-08-28,ATM_001,Rural,3,11418
2023-08-28,ATM_002,Urban,8,14086
2023-08-28,ATM_003,Rural,4,17012
2023-08-28,ATM_004,Rural,7,14413
2023-08-28,ATM_005,Urban,7,13795
2023-08-28,ATM_006,Urban,1,22759
2023-08-28,ATM_007,Rural,5,13227
2023-08-28,ATM_008,Suburban,9,12188
2023-08-28,ATM_009,Rural,1,3419
2023-08-28,ATM_010,Rural,1,15255
2023-08-29,ATM_001,Rural,8,18739
2023-08-29,ATM_002,Urban,4,6380
2023-08-29,ATM_003,Rural,9,18866
2023-08-29,ATM_004,Rural,3,11926
2023-08-29,ATM_005,Urban,8,11831
2023-08-29,ATM_006,Urban,7,21695
2023-08-29,ATM_007,Rural,2,13276
2023-08-29,ATM_008,Suburban,2,13676
2023-08-29,ATM_009,Rural,2,10781
2023-08-29,ATM_010,Rural,5,11177
2023-08-30,ATM_001,Rural,3,12760
2023-08-30,ATM_002,Urban,9,10799
2023-08-30,ATM_003,Rural,7,13301
2023-08-30,ATM_004,Rural,3,13394
2023-08-30,ATM_005,Urban,2,22489
2023-08-30,ATM_006,Urban,6,11474
2023-08-30,ATM_007,Rural,7,4560
2023-08-30,ATM_008,Suburban,1,16850
2023-08-30,ATM_009,Rural,1,19470
2023-08-30,ATM_010,Rural,4,15012
2023-08-31,ATM_001,Rural,3,8679
2023-08-31,ATM_002,Urban,1,24960
2023-08-31,ATM_003,Rural,4,15127
2023-08-31,ATM_004,Rural,1,8385
2023-08-31,ATM_005,Urban,2,4781
2023-08-31,ATM_006,Urban,4,10899
2023-08-31,ATM_007,Rural,4,2204
2023-08-31,ATM_008,Suburban,7,20225
2023-08-31,ATM_009,Rural,7,2115
2023-08-31,ATM_010,Rural,4,15160
2023-09-01,ATM_001,Rural,8,15832
2023-09-01,ATM_002,Urban,8,5006
2023-09-01,ATM_003,Rural,1,12510
2023-09-01,ATM_004,Rural,6,7811
2023-09-01,ATM_005,Urban,1,18689
2023-09-01,ATM_006,Urban,9,15533
2023-09-01,ATM_007,Rural,8,10944
2023-09-01,ATM_008,Suburban,1,7290
2023-09-01,ATM_009,Rural,1,7116
2023-09-01,ATM_010,Rural,9,11256
2023-09-02,ATM_001,Rural,9,4024
2023-09-02,ATM_002,Urban,6,10519
2023-09-02,ATM_003,Rural,7,17377
2023-09-02,ATM_004,Rural,9,20293
2023-09-02,ATM_005,Urban,6,13697
2023-09-02,ATM_006,Urban,3,13385
2023-09-02,ATM_007,Rural,6,19180
2023-09-02,ATM_008,Suburban,4,20164
2023-09-02,ATM_009,Rural,2,7356
2023-09-02,ATM_010,Rural,4,20562
2023-09-03,ATM_001,Rural,2,5709
2023-09-03,ATM_002,Urban,9,16347
2023-09-03,ATM_003,Rural,6,10038
2023-09-03,ATM_004,Rural,6,20758
2023-09-03,ATM_005,Urban,4,19245
2023-09-03,ATM_006,Urban,2,11843
2023-09-03,ATM_007,Rural,8,16392
2023-09-03,ATM_008,Suburban,7,16224
2023-09-03,ATM_009,Rural,5,19207
2023-09-03,ATM_010,Rural,8,18631
2023-09-04,ATM_001,Rural,5,3911
2023-09-04,ATM_002,Urban,4,9349
2023-09-04,ATM_003,Rural,2,18076
2023-09-04,ATM_004,Rural,1,2190
2023-09-04,ATM_005,Urban,5,16139
2023-09-04,ATM_006,Urban,7,15456
2023-09-04,ATM_007,Rural,8,14479
2023-09-04,ATM_008,Suburban,2,14580
2023-09-04,ATM_009,Rural,1,18054
2023-09-04,ATM_010,Rural,3,12846
2023-09-05,ATM_001,Rural,5,19258
2023-09-05,ATM_002,Urban,3,9327
2023-09-05,ATM_003,Rural,3,4667
2023-09-05,ATM_004,Rural,2,807
2023-09-05,ATM_005,Urban,7,18728
2023-09-05,ATM_006,Urban,9,3863
2023-09-05,ATM_007,Rural,1,17194
2023-09-05,ATM_008,Suburban,8,8517
2023-09-05,ATM_009,Rural,9,17891
2023-09-05,ATM_010,Rural,2,753
2023-09-06,ATM_001,Rural,7,18055
2023-09-06,ATM_002,Urban,7,14154
2023-09-06,ATM_003,Rural,1,19847
2023-09-06,ATM_004,Rural,7,1418
2023-09-06,ATM_005,Urban,6,18551
2023-09-06,ATM_006,Urban,1,14649
2023-09-06,ATM_007,Rural,4,13823
2023-09-06,ATM_008,Suburban,9,9810
2023-09-06,ATM_009,Rural,8,11860
2023-09-06,ATM_010,Rural,4,18587
2023-09-07,ATM_001,Rural,2,13336
2023-09-07,ATM_002,Urban,1,21806
2023-09-07,ATM_003,Rural,3,2190
2023-09-07,ATM_004,Rural,1,15446
2023-09-07,ATM_005,Urban,3,18889
2023-09-07,ATM_006,Urban,6,21800
2023-09-07,ATM_007,Rural,7,3419
2023-09-07,ATM_008,Suburban,9,8175
2023-09-07,ATM_009,Rural,7,13281
2023-09-07,ATM_010,Rural,1,3770
2023-09-08,ATM_001,Rural,2,5981
2023-09-08,ATM_002,Urban,4,8242
2023-09-08,ATM_003,Rural,4,15177
2023-09-08,ATM_004,Rural,4,8823
2023-09-08,ATM_005,Urban,6,16424
2023-09-08,ATM_006,Urban,2,8685
2023-09-08,ATM_007,Rural,7,6246
2023-09-08,ATM_008,Suburban,5,21459
2023-09-08,ATM_009,Rural,4,11826
2023-09-08,ATM_010,Rural,2,16306
2023-09-09,ATM_001,Rural,1,9075
2023-09-09,ATM_002,Urban,6,9272
2023-09-09,ATM_003,Rural,1,12987
2023-09-09,ATM_004,Rural,1,16317
2023-09-09,ATM_005,Urban,1,8874
2023-09-09,ATM_006,Urban,1,9378
2023-09-09,ATM_007,Rural,8,18331
2023-09-09,ATM_008,Suburban,5,15631
2023-09-09,ATM_009,Rural,4,11259
2023-09-09,ATM_010,Rural,5,15444
2023-09-10,ATM_001,Rural,9,20212
2023-09-10,ATM_002,Urban,2,18657
2023-09-10,ATM_003,Rural,6,12204
2023-09-10,ATM_004,Rural,1,12523
2023-09-10,ATM_005,Urban,5,14791
2023-09-10,ATM_006,Urban,5,22062
2023-09-10,ATM_007,Rural,9,13268
2023-09-10,ATM_008,Suburban,9,8868
2023-09-10,ATM_009,Rural,4,15769
2023-09-10,ATM_010,Rural,4,11929
2023-09-11,ATM_001,Rural,7,15313
2023-09-11,ATM_002,Urban,3,9570
2023-09-11,ATM_003,Rural,9,3191
2023-09-11,ATM_004,Rural,7,11941
2023-09-11,ATM_005,Urban,3,9320
2023-09-11,ATM_006,Urban,9,21680
2023-09-11,ATM_007,Rural,9,9206
2023-09-11,ATM_008,Suburban,9,12389
2023-09-11,ATM_009,Rural,2,20040
2023-09-11,ATM_010,Rural,2,5718
2023-09-12,ATM_001,Rural,6,14136
2023-09-12,ATM_002,Urban,5,20095
2023-09-12,ATM_003,Rural,7,2853
2023-09-12,ATM_004,Rural,6,2521
2023-09-12,ATM_005,Urban,3,10414
2023-09-12,ATM_006,Urban,2,14316
2023-09-12,ATM_007,Rural,1,18594
2023-09-12,ATM_008,Suburban,8,19048
2023-09-12,ATM_009,Rural,2,8534
2023-09-12,ATM_010,Rural,3,12974
2023-09-13,ATM_001,Rural,8,3990
2023-09-13,ATM_002,Urban,1,4614
2023-09-13,ATM_003,Rural,3,16401
2023-09-13,ATM_004,Rural,5,20153
2023-09-13,ATM_005,Urban,4,20984
2023-09-13,ATM_006,Urban,4,22984
2023-09-13,ATM_007,Rural,8,7294
2023-09-13,ATM_008,Suburban,5,19916
2023-09-13,ATM_009,Rural,4,9978
2023-09-13,ATM_010,Rural,9,4159
2023-09-14,ATM_001,Rural,6,17775
2023-09-14,ATM_002,Urban,3,13870
2023-09-14,ATM_003,Rural,5,12281
2023-09-14,ATM_004,Rural,6,3902
2023-09-14,ATM_005,Urban,4,12709
2023-09-14,ATM_006,Urban,1,12753
2023-09-14,ATM_007,Rural,2,11048
2023-09-14,ATM_008,Suburban,8,13749
2023-09-14,ATM_009,Rural,4,6258
2023-09-14,ATM_010,Rural,5,8189
2023-09-15,ATM_001,Rural,1,19170
2023-09-15,ATM_002,Urban,2,6587
2023-09-15,ATM_003,Rural,7,6477
2023-09-15,ATM_004,Rural,1,11038
2023-09-15,ATM_005,Urban,7,22011
2023-09-15,ATM_006,Urban,6,7885
2023-09-15,ATM_007,Rural,9,18776
2023-09-15,ATM_008,Suburban,9,20589
2023-09-15,ATM_009,Rural,9,12800
2023-09-15,ATM_010,Rural,6,14727
2023-09-16,ATM_001,Rural,9,9558
2023-09-16,ATM_002,Urban,7,23226
2023-09-16,ATM_003,Rural,8,19956
2023-09-16,ATM_004,Rural,4,4239
2023-09-16,ATM_005,Urban,3,20299
2023-09-16,ATM_006,Urban,9,19651
2023-09-16,ATM_007,Rural,7,8279
2023-09-16,ATM_008,Suburban,1,11908
2023-09-16,ATM_009,Rural,3,6109
2023-09-16,ATM_010,Rural,4,23844
2023-09-17,ATM_001,Rural,9,11807
2023-09-17,ATM_002,Urban,7,22658
2023-09-17,ATM_003,Rural,9,7225
2023-09-17,ATM_004,Rural,3,3357
2023-09-17,ATM_005,Urban,9,13995
2023-09-17,ATM_006,Urban,4,7193
2023-09-17,ATM_007,Rural,9,6714
2023-09-17,ATM_008,Suburban,5,22631
2023-09-17,ATM_009,Rural,5,18237
2023-09-17,ATM_010,Rural,9,8765
2023-09-18,ATM_001,Rural,9,7650
2023-09-18,ATM_002,Urban,1,13048
2023-09-18,ATM_003,Rural,9,10180
2023-09-18,ATM_004,Rural,5,11391
2023-09-18,ATM_005,Urban,2,11095
2023-09-18,ATM_006,Urban,9,4178
2023-09-18,ATM_007,Rural,8,18513
2023-09-18,ATM_008,Suburban,3,9870
2023-09-18,ATM_009,Rural,3,18263
2023-09-18,ATM_010,Rural,7,17707
2023-09-19,ATM_001,Rural,5,16324
2023-09-19,ATM_002,Urban,1,4550
2023-09-19,ATM_003,Rural,7,11933
2023-09-19,ATM_004,Rural,2,3078
2023-09-19,ATM_005,Urban,8,5992
2023-09-19,ATM_006,Urban,9,5469
2023-09-19,ATM_007,Rural,9,16201
2023-09-19,ATM_008,Suburban,5,9287
2023-09-19,ATM_009,Rural,2,3277
2023-09-19,ATM_010,Rural,7,8391
2023-09-20,ATM_001,Rural,8,6953
2023-09-20,ATM_002,Urban,7,8848
2023-09-20,ATM_003,Rural,7,12092
2023-09-20,ATM_004,Rural,7,3733
2023-09-20,ATM_005,Urban,3,21243
2023-09-20,ATM_006,Urban,5,9461
2023-09-20,ATM_007,Rural,4,12150
2023-09-20,ATM_008,Suburban,7,20792
2023-09-20,ATM_009,Rural,8,1054
2023-09-20,ATM_010,Rural,8,7412
2023-09-21,ATM_001,Rural,1,14687
2023-09-21,ATM_002,Urban,2,17184
2023-09-21,ATM_003,Rural,7,3887
2023-09-21,ATM_004,Rural,8,3902
2023-09-21,ATM_005,Urban,7,9868
2023-09-21,ATM_006,Urban,9,20306
2023-09-21,ATM_007,Rural,9,15448
2023-09-21,ATM_008,Suburban,3,9763
2023-09-21,ATM_009,Rural,2,13317
2023-09-21,ATM_010,Rural,8,18852
2023-09-22,ATM_001,Rural,5,16728
2023-09-22,ATM_002,Urban,3,6134
2023-09-22,ATM_003,Rural,5,6255
2023-09-22,ATM_004,Rural,3,1098
2023-09-22,ATM_005,Urban,4,8148
2023-09-22,ATM_006,Urban,2,17053
2023-09-22,ATM_007,Rural,7,1739
2023-09-22,ATM_008,Suburban,5,7605
2023-09-22,ATM_009,Rural,8,4979
2023-09-22,ATM_010,Rural,3,5884
2023-09-23,ATM_001,Rural,3,3523
2023-09-23,ATM_002,Urban,8,21092
2023-09-23,ATM_003,Rural,1,17606
2023-09-23,ATM_004,Rural,4,13013
2023-09-23,ATM_005,Urban,2,25731
2023-09-23,ATM_006,Urban,8,21810
2023-09-23,ATM_007,Rural,6,6879
2023-09-23,ATM_008,Suburban,7,18024
2023-09-23,ATM_009,Rural,6,17301
2023-09-23,ATM_010,Rural,7,16434
2023-09-24,ATM_001,Rural,7,8563
2023-09-24,ATM_002,Urban,7,24904
2023-09-24,ATM_003,Rural,8,14762
2023-09-24,ATM_004,Rural,4,15022
2023-09-24,ATM_005,Urban,9,9313
2023-09-24,ATM_006,Urban,6,17706
2023-09-24,ATM_007,Rural,4,10843
2023-09-24,ATM_008,Suburban,1,18332
2023-09-24,ATM_009,Rural,9,15804
2023-09-24,ATM_010,Rural,7,7438
2023-09-25,ATM_001,Rural,2,14938
2023-09-25,ATM_002,Urban,7,6631
2023-09-25,ATM_003,Rural,8,8648
2023-09-25,ATM_004,Rural,6,18738
2023-09-25,ATM_005,Urban,1,13729
2023-09-25,ATM_006,Urban,1,9051
2023-09-25,ATM_007,Rural,6,15887
2023-09-25,ATM_008,Suburban,4,11811
2023-09-25,ATM_009,Rural,5,15001
2023-09-25,ATM_010,Rural,6,8070
2023-09-26,ATM_001,Rural,6,5422
2023-09-26,ATM_002,Urban,2,17259
2023-09-26,ATM_003,Rural,5,7604
2023-09-26,ATM_004,Rural,2,5840
2023-09-26,ATM_005,Urban,2,19298
2023-09-26,ATM_006,Urban,1,21573
2023-09-26,ATM_007,Rural,6,15874
2023-09-26,ATM_008,Suburban,1,12633
2023-09-26,ATM_009,Rural,9,2489
2023-09-26,ATM_010,Rural,1,5994
2023-09-27,ATM_001,Rural,5,5227
2023-09-27,ATM_002,Urban,9,23583
2023-09-27,ATM_003,Rural,3,1427
2023-09-27,ATM_004,Rural,2,19638
2023-09-27,ATM_005,Urban,4,6819
2023-09-27,ATM_006,Urban,4,16975
2023-09-27,ATM_007,Rural,9,7840
2023-09-27,ATM_008,Suburban,1,20353
2023-09-27,ATM_009,Rural,6,17277
2023-09-27,ATM_010,Rural,6,10119
2023-09-28,ATM_001,Rural,8,13589
2023-09-28,ATM_002,Urban,1,15288
2023-09-28,ATM_003,Rural,3,13863
2023-09-28,ATM_004,Rural,9,11491
2023-09-28,ATM_005,Urban,5,8864
2023-09-28,ATM_006,Urban,4,18018
2023-09-28,ATM_007,Rural,9,8221
2023-09-28,ATM_008,Suburban,4,11187
2023-09-28,ATM_009,Rural,1,2975
2023-09-28,ATM_010,Rural,3,13610
2023-09-29,ATM_001,Rural,6,11073
2023-09-29,ATM_002,Urban,3,17361
2023-09-29,ATM_003,Rural,1,15154
2023-09-29,ATM_004,Rural,5,13766
2023-09-29,ATM_005,Urban,6,6943
2023-09-29,ATM_006,Urban,1,23919
2023-09-29,ATM_007,Rural,5,4866
2023-09-29,ATM_008,Suburban,5,10424
2023-09-29,ATM_009,Rural,2,14162
2023-09-29,ATM_010,Rural,9,997
2023-09-30,ATM_001,Rural,3,14569
2023-09-30,ATM_002,Urban,3,18648
2023-09-30,ATM_003,Rural,2,9677
2023-09-30,ATM_004,Rural,2,7535
2023-09-30,ATM_005,Urban,1,8919
2023-09-30,ATM_006,Urban,5,7981
2023-09-30,ATM_007,Rural,1,5415
2023-09-30,ATM_008,Suburban,9,12732
2023-09-30,ATM_009,Rural,7,18875
2023-09-30,ATM_010,Rural,5,4739
2023-10-01,ATM_001,Rural,4,13027
2023-10-01,ATM_002,Urban,9,10612
2023-10-01,ATM_003,Rural,4,13419
2023-10-01,ATM_004,Rural,1,15625
2023-10-01,ATM_005,Urban,4,8024
2023-10-01,ATM_006,Urban,8,20414
2023-10-01,ATM_007,Rural,5,6449
2023-10-01,ATM_008,Suburban,1,7163
2023-10-01,ATM_009,Rural,8,6805
2023-10-01,ATM_010,Rural,5,21396
2023-10-02,ATM_001,Rural,1,19595
2023-10-02,ATM_002,Urban,9,17204
2023-10-02,ATM_003,Rural,4,14099
2023-10-02,ATM_004,Rural,1,7131
2023-10-02,ATM_005,Urban,5,13771
2023-10-02,ATM_006,Urban,5,13061
2023-10-02,ATM_007,Rural,5,8066
2023-10-02,ATM_008,Suburban,3,13206
2023-10-02,ATM_009,Rural,9,5461
2023-10-02,ATM_010,Rural,3,20230
2023-10-03,ATM_001,Rural,3,12325
2023-10-03,ATM_002,Urban,1,9686
2023-10-03,ATM_003,Rural,1,17702
2023-10-03,ATM_004,Rural,7,16751
2023-10-03,ATM_005,Urban,1,15471
2023-10-03,ATM_006,Urban,9,16617
2023-10-03,ATM_007,Rural,1,16528
2023-10-03,ATM_008,Suburban,9,18053
2023-10-03,ATM_009,Rural,3,2590
2023-10-03,ATM_010,Rural,4,5151
2023-10-04,ATM_001,Rural,3,4933
2023-10-04,ATM_002,Urban,1,5733
2023-10-04,ATM_003,Rural,8,7471
2023-10-04,ATM_004,Rural,7,17522
2023-10-04,ATM_005,Urban,7,21998
2023-10-04,ATM_006,Urban,5,10871
2023-10-04,ATM_007,Rural,5,17754
2023-10-04,ATM_008,Suburban,5,6579
2023-10-04,ATM_009,Rural,6,6960
2023-10-04,ATM_010,Rural,1,10830
2023-10-05,ATM_001,Rural,8,1972
2023-10-05,ATM_002,Urban,7,21011
2023-10-05,ATM_003,Rural,7,4201
2023-10-05,ATM_004,Rural,1,18181
2023-10-05,ATM_005,Urban,3,22135
2023-10-05,ATM_006,Urban,8,19303
2023-10-05,ATM_007,Rural,3,12477
2023-10-05,ATM_008,Suburban,9,14404
2023-10-05,ATM_009,Rural,7,15361
2023-10-05,ATM_010,Rural,5,4833
2023-10-06,ATM_001,Rural,6,6878
2023-10-06,ATM_002,Urban,5,21281
2023-10-06,ATM_003,Rural,4,5145
2023-10-06,ATM_004,Rural,9,12256
2023-10-06,ATM_005,Urban,3,10365
2023-10-06,ATM_006,Urban,6,23926
2023-10-06,ATM_007,Rural,9,3967
2023-10-06,ATM_008,Suburban,7,5390
2023-10-06,ATM_009,Rural,8,11895
2023-10-06,ATM_010,Rural,5,16075
2023-10-07,ATM_001,Rural,4,3534
2023-10-07,ATM_002,Urban,3,25166
2023-10-07,ATM_003,Rural,8,3201
2023-10-07,ATM_004,Rural,6,11264
2023-10-07,ATM_005,Urban,4,19199
2023-10-07,ATM_006,Urban,4,16123
2023-10-07,ATM_007,Rural,5,21309
2023-10-07,ATM_008,Suburban,1,11697
2023-10-07,ATM_009,Rural,2,13917
2023-10-07,ATM_010,Rural,1,16626
2023-10-08,ATM_001,Rural,7,9172
2023-10-08,ATM_002,Urban,1,16235
2023-10-08,ATM_003,Rural,8,18079
2023-10-08,ATM_004,Rural,5,3951
2023-10-08,ATM_005,Urban,1,15662
2023-10-08,ATM_006,Urban,6,19669
2023-10-08,ATM_007,Rural,9,18688
2023-10-08,ATM_008,Suburban,1,10189
2023-10-08,ATM_009,Rural,8,15730
2023-10-08,ATM_010,Rural,9,9606
2023-10-09,ATM_001,Rural,9,10716
2023-10-09,ATM_002,Urban,4,10485
2023-10-09,ATM_003,Rural,2,17979
2023-10-09,ATM_004,Rural,5,4195
2023-10-09,ATM_005,Urban,7,7081
2023-10-09,ATM_006,Urban,6,6658
2023-10-09,ATM_007,Rural,9,20248
2023-10-09,ATM_008,Suburban,6,4085
2023-10-09,ATM_009,Rural,7,14275
2023-10-09,ATM_010,Rural,4,7404
2023-10-10,ATM_001,Rural,8,15572
2023-10-10,ATM_002,Urban,6,16867
2023-10-10,ATM_003,Rural,1,3015
2023-10-10,ATM_004,Rural,4,8911
2023-10-10,ATM_005,Urban,9,20322
2023-10-10,ATM_006,Urban,8,3229
2023-10-10,ATM_007,Rural,9,6792
2023-10-10,ATM_008,Suburban,5,14027
2023-10-10,ATM_009,Rural,8,16039
2023-10-10,ATM_010,Rural,8,13423
2023-10-11,ATM_001,Rural,1,6192
2023-10-11,ATM_002,Urban,8,5534
2023-10-11,ATM_003,Rural,8,19108
2023-10-11,ATM_004,Rural,1,1707
2023-10-11,ATM_005,Urban,9,17552
2023-10-11,ATM_006,Urban,4,19254
2023-10-11,ATM_007,Rural,4,16208
2023-10-11,ATM_008,Suburban,1,6235
2023-10-11,ATM_009,Rural,7,9692
2023-10-11,ATM_010,Rural,4,17768
2023-10-12,ATM_001,Rural,6,12588
2023-10-12,ATM_002,Urban,9,9718
2023-10-12,ATM_003,Rural,7,9844
2023-10-12,ATM_004,Rural,6,10844
2023-10-12,ATM_005,Urban,5,11994
2023-10-12,ATM_006,Urban,2,15161
2023-10-12,ATM_007,Rural,3,18336
2023-10-12,ATM_008,Suburban,6,17314
2023-10-12,ATM_009,Rural,2,5439
2023-10-12,ATM_010,Rural,7,15936
2023-10-13,ATM_001,Rural,3,3450
2023-10-13,ATM_002,Urban,4,4571
2023-10-13,ATM_003,Rural,2,16451
2023-10-13,ATM_004,Rural,6,19873
2023-10-13,ATM_005,Urban,3,9547
2023-10-13,ATM_006,Urban,5,5423
2023-10-13,ATM_007,Rural,8,2564
2023-10-13,ATM_008,Suburban,4,22109
2023-10-13,ATM_009,Rural,1,2289
2023-10-13,ATM_010,Rural,9,1167
2023-10-14,ATM_001,Rural,6,8536
2023-10-14,ATM_002,Urban,2,9922
2023-10-14,ATM_003,Rural,8,22511
2023-10-14,ATM_004,Rural,9,5256
2023-10-14,ATM_005,Urban,3,16967
2023-10-14,ATM_006,Urban,6,17396
2023-10-14,ATM_007,Rural,5,14157
2023-10-14,ATM_008,Suburban,7,15765
2023-10-14,ATM_009,Rural,2,21207
2023-10-14,ATM_010,Rural,8,15004
2023-10-15,ATM_001,Rural,6,21489
2023-10-15,ATM_002,Urban,3,7110
2023-10-15,ATM_003,Rural,4,11571
2023-10-15,ATM_004,Rural,6,21491
2023-10-15,ATM_005,Urban,7,20938
2023-10-15,ATM_006,Urban,9,24566
2023-10-15,ATM_007,Rural,5,7359
2023-10-15,ATM_008,Suburban,2,24700
2023-10-15,ATM_009,Rural,9,10755
2023-10-15,ATM_010,Rural,1,11802
2023-10-16,ATM_001,Rural,2,2450
2023-10-16,ATM_002,Urban,2,9350
2023-10-16,ATM_003,Rural,7,6011
2023-10-16,ATM_004,Rural,5,10130
2023-10-16,ATM_005,Urban,3,22862
2023-10-16,ATM_006,Urban,9,5941
2023-10-16,ATM_007,Rural,4,10575
2023-10-16,ATM_008,Suburban,6,10802
2023-10-16,ATM_009,Rural,5,13686
2023-10-16,ATM_010,Rural,9,11459
2023-10-17,ATM_001,Rural,3,14863
2023-10-17,ATM_002,Urban,3,8134
2023-10-17,ATM_003,Rural,2,12856
2023-10-17,ATM_004,Rural,4,1702
2023-10-17,ATM_005,Urban,8,4928
2023-10-17,ATM_006,Urban,7,13563
2023-10-17,ATM_007,Rural,9,11815
2023-10-17,ATM_008,Suburban,8,14773
2023-10-17,ATM_009,Rural,6,1623
2023-10-17,ATM_010,Rural,2,2030
2023-10-18,ATM_001,Rural,9,15816
2023-10-18,ATM_002,Urban,7,18811
2023-10-18,ATM_003,Rural,3,9027
2023-10-18,ATM_004,Rural,2,13871
2023-10-18,ATM_005,Urban,4,23675
2023-10-18,ATM_006,Urban,1,8204
2023-10-18,ATM_007,Rural,3,13606
2023-10-18,ATM_008,Suburban,3,5819
2023-10-18,ATM_009,Rural,2,11345
2023-10-18,ATM_010,Rural,1,6304
2023-10-19,ATM_001,Rural,7,11569
2023-10-19,ATM_002,Urban,5,21037
2023-10-19,ATM_003,Rural,1,4553
2023-10-19,ATM_004,Rural,7,9336
2023-10-19,ATM_005,Urban,1,5988
2023-10-19,ATM_006,Urban,9,21609
2023-10-19,ATM_007,Rural,8,16557
2023-10-19,ATM_008,Suburban,1,4941
2023-10-19,ATM_009,Rural,1,1146
2023-10-19,ATM_010,Rural,7,14619
2023-10-20,ATM_001,Rural,4,7306
2023-10-20,ATM_002,Urban,6,14453
2023-10-20,ATM_003,Rural,1,12700
2023-10-20,ATM_004,Rural,1,2649
2023-10-20,ATM_005,Urban,8,20163
2023-10-20,ATM_006,Urban,4,14852
2023-10-20,ATM_007,Rural,8,7822
2023-10-20,ATM_008,Suburban,3,19895
2023-10-20,ATM_009,Rural,6,11212
2023-10-20,ATM_010,Rural,8,12945
2023-10-21,ATM_001,Rural,6,22634
2023-10-21,ATM_002,Urban,7,9355
2023-10-21,ATM_003,Rural,4,21771
2023-10-21,ATM_004,Rural,8,22157
2023-10-21,ATM_005,Urban,2,15030
2023-10-21,ATM_006,Urban,7,12936
2023-10-21,ATM_007,Rural,4,17586
2023-10-21,ATM_008,Suburban,5,15240
2023-10-21,ATM_009,Rural,3,6738
2023-10-21,ATM_010,Rural,3,21875
2023-10-22,ATM_001,Rural,7,8309
2023-10-22,ATM_002,Urban,5,14360
2023-10-22,ATM_003,Rural,6,4793
2023-10-22,ATM_004,Rural,8,4852
2023-10-22,ATM_005,Urban,3,24403
2023-10-22,ATM_006,Urban,6,25685
2023-10-22,ATM_007,Rural,2,3653
2023-10-22,ATM_008,Suburban,3,19135
2023-10-22,ATM_009,Rural,7,6560
2023-10-22,ATM_010,Rural,2,17380
2023-10-23,ATM_001,Rural,1,19431
2023-10-23,ATM_002,Urban,8,17515
2023-10-23,ATM_003,Rural,4,5334
2023-10-23,ATM_004,Rural,8,14305
2023-10-23,ATM_005,Urban,9,20221
2023-10-23,ATM_006,Urban,4,18436
2023-10-23,ATM_007,Rural,6,3457
2023-10-23,ATM_008,Suburban,6,6234
2023-10-23,ATM_009,Rural,5,19048
2023-10-23,ATM_010,Rural,4,18965
2023-10-24,ATM_001,Rural,3,2191
2023-10-24,ATM_002,Urban,7,13379
2023-10-24,ATM_003,Rural,2,7401
2023-10-24,ATM_004,Rural,9,11471
2023-10-24,ATM_005,Urban,5,19510
2023-10-24,ATM_006,Urban,8,6020
2023-10-24,ATM_007,Rural,7,15255
2023-10-24,ATM_008,Suburban,3,17925
2023-10-24,ATM_009,Rural,5,6225
2023-10-24,ATM_010,Rural,3,15232
2023-10-25,ATM_001,Rural,6,14854
2023-10-25,ATM_002,Urban,9,3878
2023-10-25,ATM_003,Rural,1,2385
2023-10-25,ATM_004,Rural,8,10987
2023-10-25,ATM_005,Urban,6,13027
2023-10-25,ATM_006,Urban,4,14811
2023-10-25,ATM_007,Rural,5,2218
2023-10-25,ATM_008,Suburban,2,6623
2023-10-25,ATM_009,Rural,1,4788
2023-10-25,ATM_010,Rural,4,11411
