date,atm_id,location_type,cash_withdrawn
2023-05-21,ATM_008,Rural,5112.104804549827
2023-05-21,ATM_009,Rural,6307.363619931987
2023-05-21,ATM_010,Suburban,6812.659891684039
2023-05-21,ATM_011,Rural,3892.2597555017924
2023-05-21,ATM_012,Urban,6805.973562487763
2023-05-21,ATM_013,Rural,8559.67175961072
2023-05-21,ATM_014,Suburban,7010.833209335498
2023-05-21,ATM_015,Suburban,7081.389763459234
2023-05-21,ATM_016,Rural,8459.705138260459
2023-05-21,ATM_017,Suburban,11244.560174712478
2023-05-21,ATM_018,Urban,10614.098782112562
2023-05-21,ATM_019,Urban,7118.627809440883
2023-05-21,ATM_020,Rural,7473.390577490721
2023-05-22,ATM_001,Urban,10665.865142415974
2023-05-22,ATM_002,Rural,7166.467312872187
2023-05-22,ATM_003,Suburban,7154.887844416454
2023-05-22,ATM_004,Suburban,3653.3679628294367
2023-05-22,ATM_005,Rural,5605.688715692126
2023-05-22,ATM_006,Urban,9850.502037939612
2023-05-22,ATM_007,Urban,9508.606168819468
2023-05-22,ATM_008,Rural,6722.067611648715
2023-05-22,ATM_009,Rural,5632.975064124021
2023-05-22,ATM_010,Suburban,8953.795836360741
2023-05-22,ATM_011,Rural,6141.945846601362
2023-05-22,ATM_012,Urban,10554.180726240791
2023-05-22,ATM_013,Rural,6806.600459789799
2023-05-22,ATM_014,Suburban,9765.68666274803
2023-05-22,ATM_015,Suburban,8578.291653004471
2023-05-22,ATM_016,Rural,3617.6925379380536
2023-05-22,ATM_017,Suburban,6409.319910695074
2023-05-22,ATM_018,Urban,8026.612322555345
2023-05-22,ATM_019,Urban,7007.187359307295
2023-05-22,ATM_020,Rural,5460.280704068978
2023-05-23,ATM_001,Urban,11012.172530045467
2023-05-23,ATM_002,Rural,2871.9285886201037
2023-05-23,ATM_003,Suburban,8517.486860583937
2023-05-23,ATM_004,Suburban,7073.458981280592
2023-05-23,ATM_005,Rural,3615.067272847882
2023-05-23,ATM_006,Urban,7303.925150180888
2023-05-23,ATM_007,Urban,8728.620028805364
2023-05-23,ATM_008,Rural,6937.936480494774
2023-05-23,ATM_009,Rural,4375.88883756435
2023-05-23,ATM_010,Suburban,7974.267195525159
2023-05-23,ATM_011,Rural,6946.444393407833
2023-05-23,ATM_012,Urban,10276.473186785177
2023-05-23,ATM_013,Rural,3149.6714040905044
2023-05-23,ATM_014,Suburban,9858.782567614562
2023-05-23,ATM_015,Suburban,9431.074452523846
2023-05-23,ATM_016,Rural,3580.056172570094
2023-05-23,ATM_017,Suburban,9179.03520055217
2023-05-23,ATM_018,Urban,9924.901704645692
2023-05-23,ATM_019,Urban,7889.21446873293
2023-05-23,ATM_020,Rural,5658.067130255875
2023-05-24,ATM_001,Urban,6243.227817758048
2023-05-24,ATM_002,Rural,5458.878801599371
2023-05-24,ATM_003,Suburban,9505.759562947693
2023-05-24,ATM_004,Suburban,8563.720883303708
2023-05-24,ATM_005,Rural,7107.579901985419
2023-05-24,ATM_006,Urban,11643.616192985548
2023-05-24,ATM_007,Urban,7995.005765382094
2023-05-24,ATM_008,Rural,6886.3308120956835
2023-05-24,ATM_009,Rural,8150.452472241878
2023-05-24,ATM_010,Suburban,5501.9000939748985
2023-05-24,ATM_011,Rural,3601.6028816257412
2023-05-24,ATM_012,Urban,7730.197090810796
2023-05-24,ATM_013,Rural,6569.495273964888
2023-05-24,ATM_014,Suburban,7692.038610963611
2023-05-24,ATM_015,Suburban,8480.01177807983
2023-05-24,ATM_016,Rural,6701.18306379994
2023-05-24,ATM_017,Suburban,6018.774977373157
2023-05-24,ATM_018,Urban,10341.473597225762
2023-05-24,ATM_019,Urban,10492.176541007291
2023-05-24,ATM_020,Rural,3846.4101545279996
2023-05-25,ATM_001,Urban,6447.402433901709
2023-05-25,ATM_002,Rural,5697.653514403342
2023-05-25,ATM_003,Suburban,10186.534602673219
2023-05-25,ATM_004,Suburban,4615.2355815897035
2023-05-25,ATM_005,Rural,7608.187612642475
2023-05-25,ATM_006,Urban,8195.867404022953
2023-05-25,ATM_007,Urban,6648.895534509083
2023-05-25,ATM_008,Rural,5656.195117975125
2023-05-25,ATM_009,Rural,5878.421988309366
2023-05-25,ATM_010,Suburban,9938.068185466203
2023-05-25,ATM_011,Rural,4606.7441300336795
2023-05-25,ATM_012,Urban,8893.092043543958
2023-05-25,ATM_013,Rural,6483.79483875792
2023-05-25,ATM_014,Suburban,8591.808184343814
2023-05-25,ATM_015,Suburban,9196.858442829098
2023-05-25,ATM_016,Rural,5269.927669224575
2023-05-25,ATM_017,Suburban,5218.951506436575
2023-05-25,ATM_018,Urban,9420.857740339621
2023-05-25,ATM_019,Urban,11516.773333977675
2023-05-25,ATM_020,Rural,5327.207652433207
2023-05-26,ATM_001,Urban,5617.580592855843
2023-05-26,ATM_002,Rural,3457.482638449943
2023-05-26,ATM_003,Suburban,9357.318631682972
2023-05-26,ATM_004,Suburban,8420.526479137858
2023-05-26,ATM_005,Rural,6826.160216621085
2023-05-26,ATM_006,Urban,10503.895563369788
2023-05-26,ATM_007,Urban,11113.239009565346
2023-05-26,ATM_008,Rural,4678.443134980514
2023-05-26,ATM_009,Rural,5552.814507133475
2023-05-26,ATM_010,Suburban,6168.551218976243
2023-05-26,ATM_011,Rural,4158.574642652891
2023-05-26,ATM_012,Urban,7569.721149768225
2023-05-26,ATM_013,Rural,5533.151166619538
2023-05-26,ATM_014,Suburban,7670.292641823389
2023-05-26,ATM_015,Suburban,8938.353511340823
2023-05-26,ATM_016,Rural,3219.419149497724
2023-05-26,ATM_017,Suburban,9085.327062940265
2023-05-26,ATM_018,Urban,7782.947461029271
2023-05-26,ATM_019,Urban,5057.547542331018
2023-05-26,ATM_020,Rural,4407.967153464204
2023-05-27,ATM_001,Urban,6654.677099793553
2023-05-27,ATM_002,Rural,5425.040890588499
2023-05-27,ATM_003,Suburban,9122.937096801874
2023-05-27,ATM_004,Suburban,6858.218313197225
2023-05-27,ATM_005,Rural,4019.71934281541
2023-05-27,ATM_006,Urban,9354.678795028836
2023-05-27,ATM_007,Urban,10202.695444501183
2023-05-27,ATM_008,Rural,5734.70701398498
2023-05-27,ATM_009,Rural,8788.681029474305
2023-05-27,ATM_010,Suburban,5872.690750361189
2023-05-27,ATM_011,Rural,4513.091608609208
2023-05-27,ATM_012,Urban,10870.944371852009
2023-05-27,ATM_013,Rural,5996.165750806496
2023-05-27,ATM_014,Suburban,12258.939549999019
2023-05-27,ATM_015,Suburban,9598.343566043155
2023-05-27,ATM_016,Rural,6411.341956005026
2023-05-27,ATM_017,Suburban,8997.05354901032
2023-05-27,ATM_018,Urban,7123.80716107636
2023-05-27,ATM_019,Urban,8563.122807378108
2023-05-27,ATM_020,Rural,5303.799485334859
2023-05-28,ATM_001,Urban,9876.54363847229
2023-05-28,ATM_002,Rural,7811.540949095625
2023-05-28,ATM_003,Suburban,8643.911180843208
2023-05-28,ATM_004,Suburban,7451.126723003964
2023-05-28,ATM_005,Rural,4461.830824192643
2023-05-28,ATM_006,Urban,11540.36809016617
2023-05-28,ATM_007,Urban,12756.047424092716
2023-05-28,ATM_008,Rural,9713.374792605238
2023-05-28,ATM_009,Rural,9576.56886935726
2023-05-28,ATM_010,Suburban,9220.640981457527
2023-05-28,ATM_011,Rural,5900.785266043509
2023-05-28,ATM_012,Urban,14023.077721642598
2023-05-28,ATM_013,Rural,10340.167295429124
2023-05-28,ATM_014,Suburban,10071.557725331879
2023-05-28,ATM_015,Suburban,9317.895236199707
2023-05-28,ATM_016,Rural,4226.679915173798
2023-05-28,ATM_017,Suburban,10426.023729403656
2023-05-28,ATM_018,Urban,8926.59660232968
2023-05-28,ATM_019,Urban,9664.403471432037
2023-05-28,ATM_020,Rural,5488.853983973757
2023-05-29,ATM_001,Urban,7320.561593428202
2023-05-29,ATM_002,Rural,4150.00090385464
2023-05-29,ATM_003,Suburban,9012.456821587122
2023-05-29,ATM_004,Suburban,7225.732113884425
2023-05-29,ATM_005,Rural,6794.11776034247
2023-05-29,ATM_006,Urban,12694.603925007006
2023-05-29,ATM_007,Urban,11346.14386270568
2023-05-29,ATM_008,Rural,6187.866627062364
2023-05-29,ATM_009,Rural,6846.95641772799
2023-05-29,ATM_010,Suburban,6734.540132278403
2023-05-29,ATM_011,Rural,3895.048045102929
2023-05-29,ATM_012,Urban,8596.082595176993
2023-05-29,ATM_013,Rural,4403.227656823461
2023-05-29,ATM_014,Suburban,10159.679866174423
2023-05-29,ATM_015,Suburban,4919.173386936279
2023-05-29,ATM_016,Rural,2842.7161846451695
2023-05-29,ATM_017,Suburban,7913.677163191226
2023-05-29,ATM_018,Urban,12254.087527960679
2023-05-29,ATM_019,Urban,9518.279516367424
2023-05-29,ATM_020,Rural,5065.114728153839
2023-05-30,ATM_001,Urban,9108.48473866405
2023-05-30,ATM_002,Rural,4918.478044732447
2023-05-30,ATM_003,Suburban,5223.753026480058
2023-05-30,ATM_004,Suburban,5752.899762045855
2023-05-30,ATM_005,Rural,8893.93683900071
2023-05-30,ATM_006,Urban,6611.4768516779
2023-05-30,ATM_007,Urban,8857.54276916614
2023-05-30,ATM_008,Rural,4186.1379543003295
2023-05-30,ATM_009,Rural,6131.2945126135755
2023-05-30,ATM_010,Suburban,6688.96378930539
2023-05-30,ATM_011,Rural,8517.496448741605
2023-05-30,ATM_012,Urban,8002.525512906276
2023-05-30,ATM_013,Rural,3439.0552121580913
2023-05-30,ATM_014,Suburban,8889.516118838297
2023-05-30,ATM_015,Suburban,5913.183673977016
2023-05-30,ATM_016,Rural,4018.6999843448148
2023-05-30,ATM_017,Suburban,7476.391908573006
2023-05-30,ATM_018,Urban,9622.222975735593
2023-05-30,ATM_019,Urban,7832.930961401826
2023-05-30,ATM_020,Rural,3928.241819728919
2023-05-31,ATM_001,Urban,11185.608191274812
2023-05-31,ATM_002,Rural,3869.825884191416
2023-05-31,ATM_003,Suburban,6412.36665994131
2023-05-31,ATM_004,Suburban,9265.156324311776
2023-05-31,ATM_005,Rural,5900.7785042963105
2023-05-31,ATM_006,Urban,9991.743987832802
2023-05-31,ATM_007,Urban,16526.383742613318
2023-05-31,ATM_008,Rural,4790.1334539257
2023-05-31,ATM_009,Rural,8262.621790975332
2023-05-31,ATM_010,Suburban,13467.411628000656
2023-05-31,ATM_011,Rural,7241.764008498716
2023-05-31,ATM_012,Urban,13067.610003750873
2023-05-31,ATM_013,Rural,7745.85022586331
2023-05-31,ATM_014,Suburban,8690.666698433179
2023-05-31,ATM_015,Suburban,6642.679151564224
2023-05-31,ATM_016,Rural,6449.130509805914
2023-05-31,ATM_017,Suburban,12152.00923183132
2023-05-31,ATM_018,Urban,11982.60091764514
2023-05-31,ATM_019,Urban,16828.866123461037
2023-05-31,ATM_020,Rural,8532.723093047423
2023-06-01,ATM_001,Urban,7764.881187282263
2023-06-01,ATM_002,Rural,4698.517464836397
2023-06-01,ATM_003,Suburban,6194.667399566099
2023-06-01,ATM_004,Suburban,7261.350587893855
2023-06-01,ATM_005,Rural,5092.278755211212
2023-06-01,ATM_006,Urban,8410.591659697526
2023-06-01,ATM_007,Urban,5627.46799394834
2023-06-01,ATM_008,Rural,4088.9334147797354
2023-06-01,ATM_009,Rural,3726.9337968880022
2023-06-01,ATM_010,Suburban,7344.183167974334
2023-06-01,ATM_011,Rural,3696.17099925408
2023-06-01,ATM_012,Urban,9409.98898490968
2023-06-01,ATM_013,Rural,4813.301950931213
2023-06-01,ATM_014,Suburban,6252.618627441418
2023-06-01,ATM_015,Suburban,9654.6765560278
2023-06-01,ATM_016,Rural,7974.236657365509
2023-06-01,ATM_017,Suburban,9373.406748568921
2023-06-01,ATM_018,Urban,10032.379507125968
2023-06-01,ATM_019,Urban,7571.3753378517085
2023-06-01,ATM_020,Rural,6731.294749593722
2023-06-02,ATM_001,Urban,7665.063028929173
2023-06-02,ATM_002,Rural,6203.5406252391
2023-06-02,ATM_003,Suburban,9262.112578452636
2023-06-02,ATM_004,Suburban,7142.3013364207
2023-06-02,ATM_005,Rural,6894.908867723087
2023-06-02,ATM_006,Urban,8905.973878457025
2023-06-02,ATM_007,Urban,6491.66870285597
2023-06-02,ATM_008,Rural,5499.94715793762
2023-06-02,ATM_009,Rural,4670.3358563473
2023-06-02,ATM_010,Suburban,7034.452661482555
2023-06-02,ATM_011,Rural,3522.990058653106
2023-06-02,ATM_012,Urban,7447.794151993308
2023-06-02,ATM_013,Rural,4160.933964133231
2023-06-02,ATM_014,Suburban,8564.879789833358
2023-06-02,ATM_015,Suburban,8705.914930982439
2023-06-02,ATM_016,Rural,6803.214234401634
2023-06-02,ATM_017,Suburban,5827.126209071832
2023-06-02,ATM_018,Urban,7504.677194849304
2023-06-02,ATM_019,Urban,11236.680188886612
2023-06-02,ATM_020,Rural,5751.504738713037
2023-06-03,ATM_001,Urban,7943.565041649934
2023-06-03,ATM_002,Rural,7897.320814363694
2023-06-03,ATM_003,Suburban,12639.913188692924
2023-06-03,ATM_004,Suburban,6079.7019938577905
2023-06-03,ATM_005,Rural,6772.215103497235
2023-06-03,ATM_006,Urban,11664.283138187666
2023-06-03,ATM_007,Urban,9853.434619115105
2023-06-03,ATM_008,Rural,4764.067382361594
2023-06-03,ATM_009,Rural,9593.4114980079
2023-06-03,ATM_010,Suburban,6441.982484150826
2023-06-03,ATM_011,Rural,7073.969936946527
2023-06-03,ATM_012,Urban,10791.724409977302
2023-06-03,ATM_013,Rural,6140.135443744045
2023-06-03,ATM_014,Suburban,9655.17980476458
2023-06-03,ATM_015,Suburban,8675.168928566174
2023-06-03,ATM_016,Rural,8491.076839795682
2023-06-03,ATM_017,Suburban,8592.028732140776
2023-06-03,ATM_018,Urban,11368.231825486333
2023-06-03,ATM_019,Urban,7075.10911036363
2023-06-03,ATM_020,Rural,5102.519591958298
2023-06-04,ATM_001,Urban,8821.054513552117
2023-06-04,ATM_002,Rural,5405.0799481623935
2023-06-04,ATM_003,Suburban,10247.687952000662
2023-06-04,ATM_004,Suburban,10047.988404844005
2023-06-04,ATM_005,Rural,5080.017703274854
2023-06-04,ATM_006,Urban,8150.876632268288
2023-06-04,ATM_007,Urban,7179.5209996289295
2023-06-04,ATM_008,Rural,5128.562312756348
2023-06-04,ATM_009,Rural,7836.874576399473
2023-06-04,ATM_010,Suburban,11674.015395508004
2023-06-04,ATM_011,Rural,6970.060989620341
2023-06-04,ATM_012,Urban,10505.963610355066
2023-06-04,ATM_013,Rural,6448.541907188367
2023-06-04,ATM_014,Suburban,7371.938626974177
2023-06-04,ATM_015,Suburban,7136.897497709663
2023-06-04,ATM_016,Rural,5356.85177955217
2023-06-04,ATM_017,Suburban,10162.835056285918
2023-06-04,ATM_018,Urban,9122.303565100525
2023-06-04,ATM_019,Urban,12164.849427323312
2023-06-04,ATM_020,Rural,4166.24180758658
2023-06-05,ATM_001,Urban,9658.821745850546
2023-06-05,ATM_002,Rural,6688.591510102731
2023-06-05,ATM_003,Suburban,10037.413996912836
2023-06-05,ATM_004,Suburban,9610.328628737012
2023-06-05,ATM_005,Rural,5159.158110295361
2023-06-05,ATM_006,Urban,6922.302731924097
2023-06-05,ATM_007,Urban,9074.857515248703
2023-06-05,ATM_008,Rural,7056.262195337464
2023-06-05,ATM_009,Rural,6821.306296449313
2023-06-05,ATM_010,Suburban,7437.11041813575
2023-06-05,ATM_011,Rural,5656.339217807127
2023-06-05,ATM_012,Urban,7757.172462447159
2023-06-05,ATM_013,Rural,4697.51143942967
2023-06-05,ATM_014,Suburban,9675.918005378935
2023-06-05,ATM_015,Suburban,7993.504727434463
2023-06-05,ATM_016,Rural,4532.690636055629
2023-06-05,ATM_017,Suburban,8273.731066519222
2023-06-05,ATM_018,Urban,8161.148729047682
2023-06-05,ATM_019,Urban,6538.13053412423
2023-06-05,ATM_020,Rural,6582.5981008485205
2023-06-06,ATM_001,Urban,12197.54046636395
2023-06-06,ATM_002,Rural,4810.140395167578
2023-06-06,ATM_003,Suburban,6708.2611118303785
2023-06-06,ATM_004,Suburban,5509.361540279145
2023-06-06,ATM_005,Rural,3054.61414811563
2023-06-06,ATM_006,Urban,6825.775460264422
2023-06-06,ATM_007,Urban,9643.371240146873
2023-06-06,ATM_008,Rural,6428.300024973339
2023-06-06,ATM_009,Rural,3179.4431831490433
2023-06-06,ATM_010,Suburban,9135.180759078765
2023-06-06,ATM_011,Rural,4507.93540897392
2023-06-06,ATM_012,Urban,9333.006675493074
2023-06-06,ATM_013,Rural,7490.343324417336
2023-06-06,ATM_014,Suburban,8334.210552814366
2023-06-06,ATM_015,Suburban,5082.052882506351
2023-06-06,ATM_016,Rural,6503.057139837336
2023-06-06,ATM_017,Suburban,6518.658355182905
2023-06-06,ATM_018,Urban,8009.025064691325
2023-06-06,ATM_019,Urban,9604.184863548291
2023-06-06,ATM_020,Rural,4916.602307847794
2023-06-07,ATM_001,Urban,10038.502075808863
2023-06-07,ATM_002,Rural,7151.918957099291
2023-06-07,ATM_003,Suburban,7505.030218865481
2023-06-07,ATM_004,Suburban,6130.029838837813
2023-06-07,ATM_005,Rural,5341.907216160971
2023-06-07,ATM_006,Urban,9957.377888055598
2023-06-07,ATM_007,Urban,9397.771365993214
2023-06-07,ATM_008,Rural,4451.394337402274
2023-06-07,ATM_009,Rural,6437.116624713384
2023-06-07,ATM_010,Suburban,6108.065783573246
2023-06-07,ATM_011,Rural,7442.515347959996
2023-06-07,ATM_012,Urban,9118.481844082602
2023-06-07,ATM_013,Rural,6077.06334165252
2023-06-07,ATM_014,Suburban,10411.655489823639
2023-06-07,ATM_015,Suburban,8998.500403724363
2023-06-07,ATM_016,Rural,5485.231550655267
2023-06-07,ATM_017,Suburban,4077.4000952411125
2023-06-07,ATM_018,Urban,9014.738475860036
2023-06-07,ATM_019,Urban,8159.53777146529
2023-06-07,ATM_020,Rural,7047.3122726073525
2023-06-08,ATM_001,Urban,9869.84923827364
2023-06-08,ATM_002,Rural,4208.309819372658
2023-06-08,ATM_003,Suburban,6531.882662063622
2023-06-08,ATM_004,Suburban,8136.800405719717
2023-06-08,ATM_005,Rural,5558.1385108517825
2023-06-08,ATM_006,Urban,12459.121174383316
2023-06-08,ATM_007,Urban,7202.262044832674
2023-06-08,ATM_008,Rural,7250.948464642271
2023-06-08,ATM_009,Rural,3035.3013683459944
2023-06-08,ATM_010,Suburban,8573.614951803369
2023-06-08,ATM_011,Rural,4621.21853261547
2023-06-08,ATM_012,Urban,11144.19593794536
2023-06-08,ATM_013,Rural,7678.158179566761
2023-06-08,ATM_014,Suburban,5451.532058509118
2023-06-08,ATM_015,Suburban,10555.569304506964
2023-06-08,ATM_016,Rural,5478.990487027772
2023-06-08,ATM_017,Suburban,7999.277745643816
2023-06-08,ATM_018,Urban,7670.160630603572
2023-06-08,ATM_019,Urban,12111.111298858135
2023-06-08,ATM_020,Rural,3395.1185232882103
2023-06-09,ATM_001,Urban,8168.490664770952
2023-06-09,ATM_002,Rural,6589.200703169174
2023-06-09,ATM_003,Suburban,6606.843310793677
2023-06-09,ATM_004,Suburban,5388.822578155809
2023-06-09,ATM_005,Rural,7502.427635334508
2023-06-09,ATM_006,Urban,11416.06502560408
2023-06-09,ATM_007,Urban,8028.977450794065
2023-06-09,ATM_008,Rural,7697.47279939781
2023-06-09,ATM_009,Rural,6567.587251186199
2023-06-09,ATM_010,Suburban,8906.018094606863
2023-06-09,ATM_011,Rural,5639.270142739411
2023-06-09,ATM_012,Urban,4791.256134089524
2023-06-09,ATM_013,Rural,7237.827773353837
2023-06-09,ATM_014,Suburban,8839.031719189086
2023-06-09,ATM_015,Suburban,6815.061574307578
2023-06-09,ATM_016,Rural,8401.960541589136
2023-06-09,ATM_017,Suburban,6981.619723575477
2023-06-09,ATM_018,Urban,6452.553453316958
2023-06-09,ATM_019,Urban,8607.150254765655
2023-06-09,ATM_020,Rural,7657.498496513909
2023-06-10,ATM_001,Urban,9717.711521581316
2023-06-10,ATM_002,Rural,8721.520066626594
2023-06-10,ATM_003,Suburban,8751.791809985223
2023-06-10,ATM_004,Suburban,9799.27302090181
2023-06-10,ATM_005,Rural,8313.526718462954
2023-06-10,ATM_006,Urban,10667.432343182025
2023-06-10,ATM_007,Urban,11931.507907578554
2023-06-10,ATM_008,Rural,5877.659999133968
2023-06-10,ATM_009,Rural,4350.206469362857
2023-06-10,ATM_010,Suburban,8379.766146525513
2023-06-10,ATM_011,Rural,3533.3384211380776
2023-06-10,ATM_012,Urban,9240.14964681756
2023-06-10,ATM_013,Rural,8636.680053938628
2023-06-10,ATM_014,Suburban,10103.695474138975
2023-06-10,ATM_015,Suburban,8153.632080738725
2023-06-10,ATM_016,Rural,6173.783119204215
2023-06-10,ATM_017,Suburban,7673.5600859429405
2023-06-10,ATM_018,Urban,13532.35112351081
2023-06-10,ATM_019,Urban,10800.569267795272
2023-06-10,ATM_020,Rural,10042.720392544252
2023-06-11,ATM_001,Urban,9814.589929436856
2023-06-11,ATM_002,Rural,9300.951575535453
2023-06-11,ATM_003,Suburban,11334.490542373715
2023-06-11,ATM_004,Suburban,6779.797362310203
2023-06-11,ATM_005,Rural,5551.608854874345
2023-06-11,ATM_006,Urban,6496.884669209244
2023-06-11,ATM_007,Urban,14755.781202848757
2023-06-11,ATM_008,Rural,5910.297437996108
2023-06-11,ATM_009,Rural,8076.676232447743
2023-06-11,ATM_010,Suburban,6966.402669610592
2023-06-11,ATM_011,Rural,8446.485335539737
2023-06-11,ATM_012,Urban,9202.054795077129
2023-06-11,ATM_013,Rural,4912.77560336347
2023-06-11,ATM_014,Suburban,7275.748993345131
2023-06-11,ATM_015,Suburban,7033.766351587918
2023-06-11,ATM_016,Rural,4468.698932449008
2023-06-11,ATM_017,Suburban,10849.617208167383
2023-06-11,ATM_018,Urban,9799.119696028294
2023-06-11,ATM_019,Urban,11421.05534615026
2023-06-11,ATM_020,Rural,8076.748541723181
2023-06-12,ATM_001,Urban,9559.16700399964
2023-06-12,ATM_002,Rural,3536.468289147178
2023-06-12,ATM_003,Suburban,6879.983105720602
2023-06-12,ATM_004,Suburban,6401.809096310311
2023-06-12,ATM_005,Rural,3235.858345958788
2023-06-12,ATM_006,Urban,5577.371580735602
2023-06-12,ATM_007,Urban,8125.423120900228
2023-06-12,ATM_008,Rural,5717.105259390588
2023-06-12,ATM_009,Rural,7141.117518660725
2023-06-12,ATM_010,Suburban,7592.353507533972
2023-06-12,ATM_011,Rural,3409.3299242006638
2023-06-12,ATM_012,Urban,8001.863071683185
2023-06-12,ATM_013,Rural,7359.908886886845
2023-06-12,ATM_014,Suburban,5329.22102113732
2023-06-12,ATM_015,Suburban,7827.367064676957
2023-06-12,ATM_016,Rural,9211.044982963962
2023-06-12,ATM_017,Suburban,6951.1424791264135
2023-06-12,ATM_018,Urban,6513.579472688585
2023-06-12,ATM_019,Urban,11505.049980773432
2023-06-12,ATM_020,Rural,4034.5047782709435
2023-06-13,ATM_001,Urban,8418.310774287695
2023-06-13,ATM_002,Rural,3785.815411213128
2023-06-13,ATM_003,Suburban,8316.677462886257
2023-06-13,ATM_004,Suburban,9594.04720906446
2023-06-13,ATM_005,Rural,6801.3614929447685
2023-06-13,ATM_006,Urban,9949.581830745012
2023-06-13,ATM_007,Urban,9433.665769126017
2023-06-13,ATM_008,Rural,4299.619711067724
2023-06-13,ATM_009,Rural,3347.6605619513984
2023-06-13,ATM_010,Suburban,9786.609696385955
2023-06-13,ATM_011,Rural,3335.064884140683
2023-06-13,ATM_012,Urban,9154.256761474358
2023-06-13,ATM_013,Rural,3836.1809285500976
2023-06-13,ATM_014,Suburban,9921.402430087635
2023-06-13,ATM_015,Suburban,7046.535388854027
2023-06-13,ATM_016,Rural,6207.544406634146
2023-06-13,ATM_017,Suburban,5313.049858721765
2023-06-13,ATM_018,Urban,9757.571194371618
2023-06-13,ATM_019,Urban,7931.771565080841
2023-06-13,ATM_020,Rural,4569.899760894748
2023-06-14,ATM_001,Urban,6060.369754780231
2023-06-14,ATM_002,Rural,5071.649434560282
2023-06-14,ATM_003,Suburban,7454.966557956911
2023-06-14,ATM_004,Suburban,10434.175481644099
2023-06-14,ATM_005,Rural,7335.640144314999
2023-06-14,ATM_006,Urban,8541.461006178159
2023-06-14,ATM_007,Urban,10620.394525796644
2023-06-14,ATM_008,Rural,7227.489117546811
2023-06-14,ATM_009,Rural,5594.855246068844
2023-06-14,ATM_010,Suburban,6425.938613150725
2023-06-14,ATM_011,Rural,5210.24816253094
2023-06-14,ATM_012,Urban,8281.407480534772
2023-06-14,ATM_013,Rural,5362.9540972339855
2023-06-14,ATM_014,Suburban,5859.443276838346
2023-06-14,ATM_015,Suburban,9263.177699039676
2023-06-14,ATM_016,Rural,6625.686875063338
2023-06-14,ATM_017,Suburban,8999.67826651156
2023-06-14,ATM_018,Urban,10022.133898773098
2023-06-14,ATM_019,Urban,5829.117376213338
2023-06-14,ATM_020,Rural,5504.246497087568
2023-06-15,ATM_001,Urban,10524.97065112283
2023-06-15,ATM_002,Rural,5305.043558473348
2023-06-15,ATM_003,Suburban,7070.826202518
2023-06-15,ATM_004,Suburban,8638.019495714952
2023-06-15,ATM_005,Rural,4061.8333522884122
2023-06-15,ATM_006,Urban,10166.010236601001
2023-06-15,ATM_007,Urban,8975.175551133523
2023-06-15,ATM_008,Rural,7885.171901035487
2023-06-15,ATM_009,Rural,7643.851499310779
2023-06-15,ATM_010,Suburban,8572.478912034332
2023-06-15,ATM_011,Rural,5821.256151267846
2023-06-15,ATM_012,Urban,7667.110681096985
2023-06-15,ATM_013,Rural,4504.423758650132
2023-06-15,ATM_014,Suburban,6696.927727961263
2023-06-15,ATM_015,Suburban,5223.763790805827
2023-06-15,ATM_016,Rural,3678.311533929434
2023-06-15,ATM_017,Suburban,7483.275022246062
2023-06-15,ATM_018,Urban,9174.13232941548
2023-06-15,ATM_019,Urban,7518.529374764047
2023-06-15,ATM_020,Rural,5739.50174146776
2023-06-16,ATM_001,Urban,10592.887195612175
2023-06-16,ATM_002,Rural,4812.7705167641925
2023-06-16,ATM_003,Suburban,7368.071778501494
2023-06-16,ATM_004,Suburban,6424.271755653545
2023-06-16,ATM_005,Rural,2327.4104552905046
2023-06-16,ATM_006,Urban,10564.801050571445
2023-06-16,ATM_007,Urban,7537.152198756778
2023-06-16,ATM_008,Rural,5672.1094023184
2023-06-16,ATM_009,Rural,6180.773269202708
2023-06-16,ATM_010,Suburban,5865.351487391254
2023-06-16,ATM_011,Rural,7954.382089751686
2023-06-16,ATM_012,Urban,10890.15117612806
2023-06-16,ATM_013,Rural,4153.460295722225
2023-06-16,ATM_014,Suburban,7737.112060539113
2023-06-16,ATM_015,Suburban,7585.628421715689
2023-06-16,ATM_016,Rural,3276.359143635445
2023-06-16,ATM_017,Suburban,9042.745174587431
2023-06-16,ATM_018,Urban,11646.246003324071
2023-06-16,ATM_019,Urban,8851.20661578779
2023-06-16,ATM_020,Rural,5404.987385957005
2023-06-17,ATM_001,Urban,11720.660509963187
2023-06-17,ATM_002,Rural,9445.684219474946
2023-06-17,ATM_003,Suburban,8413.027207631676
2023-06-17,ATM_004,Suburban,9581.830960577936
2023-06-17,ATM_005,Rural,3964.6044859965573
2023-06-17,ATM_006,Urban,7046.724766819215
2023-06-17,ATM_007,Urban,10652.130062659235
2023-06-17,ATM_008,Rural,3422.103240762313
2023-06-17,ATM_009,Rural,5345.034114275864
2023-06-17,ATM_010,Suburban,5346.620761577901
2023-06-17,ATM_011,Rural,5176.157778777259
2023-06-17,ATM_012,Urban,9975.300832113639
2023-06-17,ATM_013,Rural,9964.159527926275
2023-06-17,ATM_014,Suburban,9884.099478289234
2023-06-17,ATM_015,Suburban,6094.872350499312
2023-06-17,ATM_016,Rural,6548.649217582846
2023-06-17,ATM_017,Suburban,9596.373633979374
